artist_name,artist_id,artist_popularity,artist_n_followers,artist_genres
Wiz Khalifa,137W8MRPWKqSmrBGDBFSop,81,10920352,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
Wizkid,3tVQdUvClmAT7URs9V3rsp,77,5180722,"['afrobeats', 'afropop', 'azonto', 'nigerian hip hop', 'nigerian pop']"
Wolfgang Amadeus Mozart,4NJhFmfw43RLBLjQvxDuRS,75,5315868,"['classical', 'classical era']"
Wu-Tang Clan,34EP7KEpOjXcM2TCat1ISk,67,3061944,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']"
Wyatt Flores,46lEQmDJLJeyltECJYJv1Y,65,195897,"['modern country pop', 'oklahoma country']"
Wyclef Jean,7aBzpmFXB4WWpPl2F7RjBe,72,323833,['rap kreyol']
X Ambassadors,3NPpFNZtSTHheNBaWC82rB,72,2977580,"['modern alternative rock', 'modern rock', 'stomp pop']"
XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,86,44262126,"['emo rap', 'miami hip hop', 'rap']"
Xavi,3Me35AWHCGqW4sZ7bWWJt1,85,3686938,['sad sierreno']
Xavier Wulf,3uo0ix4Y67XHVWBhXXIY1S,71,899295,"['cloud rap', 'dark trap', 'memphis hip hop', 'underground hip hop']"
YG,0A0FS04o6zMoto8OKPsDwY,72,3232441,"['cali rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
YNW Melly,1cNDP5yjU5vjeR8qMf4grg,73,10297408,"['melodic rap', 'rap']"
YOASOBI,64tJ2EAv1R6UaZqc4iOCyj,76,7616415,"['j-pop', 'japanese teen pop']"
YOVNGCHIMI,4aSlfXDn9R60UlbZEboBUy,76,842774,"['trap latino', 'urbano latino']"
YUNGBLUD,6Ad91Jof8Niiw0lGLLi3NW,68,2257116,"['british indie rock', 'modern rock', 'pov: indie', 'rock']"
Yandel,0eHQ9o50hj6ZDNBt6Ys1sD,79,7474153,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']"
Yeat,3qiHUAX7zY4Qnjx8TNUzVx,84,4591169,"['pluggnb', 'rage rap']"
Yelawolf,68DWke2VjdDmA75aJX5C57,65,2218946,['alabama rap']
Ying Yang Twins,44PA0rCQXikgOWbfY7Fq7m,63,1088136,"['atl hip hop', 'crunk', 'dirty south rap', 'old school atlanta hip hop', 'southern hip hop']"
Yo Gotti,6Ha4aES39QiVjR0L2lwuwq,64,4298261,"['dirty south rap', 'gangster rap', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']"
Yot Club,6FugQjLquBF4JzATRN70bR,68,485974,['bedroom pop']
Young Dolph,3HiuzBlSW7pGDXlSFMhO2g,72,2833676,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']"
Young Miko,3qsKSpcV3ncke3hw52JSMB,82,2760421,"['trap latino', 'urbano latino']"
Young Nudy,5yPzzu25VzEk8qrGTLIrE1,71,1443435,"['pluggnb', 'rap', 'trap']"
Young Thug,50co4Is1HCEo8bhOyUWKpn,84,9738615,"['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'rap', 'trap']"
Young the Giant,4j56EQDQu5XnL7R3E9iFJT,67,1553069,"['indietronica', 'modern alternative rock', 'modern rock', 'pov: indie', 'stomp and holler']"
YoungBoy Never Broke Again,7wlFDEWiM5OoIAt8RSli8b,82,12499834,"['baton rouge rap', 'rap']"
Yung Gravy,2YOYua8FpudSEiB9s88IgQ,68,1646245,"['meme rap', 'minnesota hip hop']"
Yung Joc,23LbwefIODbyGdRbAz3urj,63,802711,"['atl hip hop', 'crunk', 'dirty south rap', 'southern hip hop', 'trap']"
Yuridia,5B8ApeENp4bE4EE3LI8jK2,75,4300590,"['latin arena pop', 'latin pop', 'mexican pop']"
Yusuf / Cat Stevens,08F3Y3SctIlsOEmKd6dnH8,71,1882257,"['british folk', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter']"
ZAYN,5ZsFI1h6hIdQRw2ti0hz81,77,22797166,"['pop', 'uk pop']"
ZZ Top,2AM4ilv6UzW0uMRuqKtDgN,70,4268836,"['album rock', 'blues rock', 'classic rock', 'hard rock', 'rock']"
Zac Brown Band,6yJCxee7QumYr820xdIsjo,72,3743455,"['contemporary country', 'country', 'country road', 'modern country rock']"
Zac Efron,6U1dBXJhC8gXFjamvFTmHg,68,813234,"['hollywood', 'movie tunes', 'post-teen pop']"
Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,88,3668114,['classic oklahoma country']
Zach Williams,6g10GEtmIVqIQBhPZh4ScQ,62,400452,"['ccm', 'christian alternative rock', 'christian music']"
Zara Larsson,1Xylc3o4UrD53lo9CvFvVg,78,10379591,"['pop', 'scandipop', 'swedish electropop', 'swedish pop']"
Zedd,2qxJFvFYMEDqd7ui6kSAcq,74,5872043,"['complextro', 'edm', 'german techno', 'pop', 'pop dance']"
Zendaya,6sCbFbEjbYepqswM1vWjjs,69,4577607,"['pop', 'post-teen pop']"
ZillaKami,4G1zP5i0r57g1c1CxrPhfM,68,525380,['dark trap']
Zion,1pgDilWYDWLoOgGjf1iHNu,74,4034901,"['reggaeton', 'urbano latino']"
Zion & Lennox,21451j1KhjAiaYKflxBjr1,75,7508031,"['reggaeton', 'urbano latino']"
a-ha,2jzc5TC5TVFLXQlBNiIUzE,73,2233479,"['new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']"
aespa,6YVMFz59CuY7ngCxTxjpxE,74,5042410,['k-pop girl group']
alt-J,3XHO7cRUPCLOr6jwp8vsx5,71,3241143,"['indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'rock']"
bbno$,41X1TR6hrK8Q2ZCpp2EqCz,72,1378887,"['canadian hip hop', 'dark trap', 'meme rap']"
beabadoobee,35l9BRT7MXmM8bv2WDQiyB,77,3340122,"['bedroom pop', 'bubblegrunge', 'indie pop', 'pov: indie']"
benny blanco,5CiGnKThu5ctn9pBxv7DGa,73,1137746,['pop']
blackbear,2cFrymmkijnjDg9SS92EPM,74,4924634,['pop']
blink-182,6FBDaR13swtiWwGhX1WQsP,79,8091286,"['alternative metal', 'modern rock', 'pop punk', 'punk', 'rock', 'socal pop punk']"
boygenius,1hLiboQ98IQWhpKeP9vRFw,69,862029,['indie pop']
d4vd,5y8tKLUfMvliMe8IKamR32,79,2447569,['bedroom pop']
deadmau5,2CIMQHirSU0MQqyYHq0eOx,67,2751676,"['canadian electronic', 'edm', 'electro house', 'pop dance', 'progressive house']"
for KING & COUNTRY,3sDbKMebVH2VYcRSl7u1VC,65,1225526,"['ccm', 'christian alternative rock', 'christian indie', 'christian music', 'world worship']"
fun.,5nCi3BB41mBaMH9gfr6Su0,67,3054953,"['baroque pop', 'metropopolis']"
girl in red,3uwAm6vQy7kWPS2bciKWx9,75,7085867,"['bedroom pop', 'indie pop', 'norwegian indie', 'pov: indie']"
iamjakehill,26JloX1vHxGGrGUVeMItFJ,65,595599,['sad rap']
iann dior,6ASri4ePR7RlsvIQgWPJpS,71,1830154,['melodic rap']
j-hope,0b1sIQumIAsNbqAoIClSpy,78,17286175,"['k-pop', 'k-rap']"
jnhygs,0H942IkjXv9bjx5OxoG7kh,71,337967,"['krushclub', 'sigilkore']"
keshi,3pc0bOVB5whxmD50W79wwO,73,3453611,['chill r&b']
mgk,6TIYQ3jFPwQSRmorSezPxX,79,5208026,"['ohio hip hop', 'pop rap']"
mike.,5G9kmDLg3OeUyj8KVBLzbu,65,583866,"['indie pop rap', 'rhode island rap']"
my head is empty,7pxIYxdkx2675ZGKSAPBAy,68,85389,['ambient lo-fi']
salvia palth,0pg0Zm8FsGAYy5kdHuBnSo,69,1062411,"['countrygaze', 'lo-fi emo', 'lo-fi indie', 'pov: indie', 'slowcore', 'small room']"
sign crushes motorist,02vrwnrNEeDRV96o9iPSYP,68,361937,['corecore']
sped up nightcore,0M2CO5ijP35MDhNwvpgxTV,72,164868,"['nightcore', 'sped up']"
wave to earth,5069JTmv5ZDyPeZaCCXiCg,74,2112174,['korean city pop']
will.i.am,085pc2PYOi8bGKj0PNjekA,73,4085754,"['dance pop', 'pop']"
xxanteria,4nl0CCx6PpEOOr2Z2ThPdp,72,256784,"['krushfunk', 'sped up']"
Ángela Aguilar,3abT87tqQ4Q5PA5nw6CYyH,71,883989,"['mariachi', 'musica mexicana', 'ranchera']"
Ñengo Flow,12vb80Km0Ew53ABfJOepVz,80,5756332,"['reggaeton', 'trap latino', 'urbano latino']"
Øneheart,0dgJbQ0bKPyUXco8hEXN7X,75,634943,['hardwave']
アトラスサウンドチーム,4hFBhdNVZZuVk5FYThUwaN,65,134113,['japanese vgm']
