artist_name,artist_id,genre,artist_popularity,artist_n_followers,song_name,song_id,song_duration_min,song_popularity,song_artists,album_name,album_year_release,album_month_release,album_day_release
Quavo,0VRj0yCOv2FXJNP47XQnx5,rap,78,7274251,FLIP THE SWITCH (feat. Drake),1rlIrbWboTRGeKfHhgbJRZ,2.6,63,['Quavo'],QUAVO HUNCHO,2018,10,12
Queen,1dfeR4HaWDbWqFHLkxsg1d,rock,85,49357970,Don't Stop Me Now - Remastered 2011,7hQJA50XrCWABAu5v6QZ4i,3.49,76,['Queen'],Jazz (Deluxe Remastered Version),1978,11,10
Queen,1dfeR4HaWDbWqFHLkxsg1d,rock,85,49357970,Another One Bites The Dust - Remastered 2011,57JVGBtBLCfHw2muk5416J,3.58,75,['Queen'],The Game (Deluxe Remastered Version),1980,06,27
Queen,1dfeR4HaWDbWqFHLkxsg1d,rock,85,49357970,Bohemian Rhapsody - Remastered 2011,7tFiyTwD0nx5a1eklYtX2J,5.91,72,['Queen'],A Night At The Opera (Deluxe Remastered Version),1975,11,21
Queen,1dfeR4HaWDbWqFHLkxsg1d,rock,85,49357970,Crazy Little Thing Called Love - Remastered 2011,35ItUJlMtjOQW3SSiTCrrw,2.72,74,['Queen'],The Game (Deluxe Remastered Version),1980,06,27
Queen,1dfeR4HaWDbWqFHLkxsg1d,rock,85,49357970,Under Pressure - Remastered 2011,11IzgLRXV7Cgek3tEgGgjw,4.14,73,['Queen'],Hot Space (Deluxe Remastered Version),1982,05,03
Queen,1dfeR4HaWDbWqFHLkxsg1d,rock,85,49357970,We Will Rock You - Remastered 2011,54flyrjcdnQdco7300avMJ,2.03,72,['Queen'],News Of The World (Deluxe Remastered Version),1977,10,28
Queen,1dfeR4HaWDbWqFHLkxsg1d,rock,85,49357970,Killer Queen - Remastered 2011,7GqWnsKhMtEW0nzki5o0d8,2.99,71,['Queen'],Sheer Heart Attack (Deluxe Remastered Version),1974,11,08
Queen,1dfeR4HaWDbWqFHLkxsg1d,rock,85,49357970,Somebody To Love - Remastered 2011,6cFZ4PLC19taNlpl9pbGMf,4.94,68,['Queen'],A Day At The Races (Deluxe Remastered Version),1976,12,10
Queen,1dfeR4HaWDbWqFHLkxsg1d,rock,85,49357970,We Are The Champions - Remastered 2011,7ccI9cStQbQdystvc6TvxD,2.99,65,['Queen'],News Of The World (Deluxe Remastered Version),1977,10,28
Queen,1dfeR4HaWDbWqFHLkxsg1d,rock,85,49357970,I Want To Break Free - Remastered 2011,7h2yhVxcZOGyQdOwD4Hu8J,4.3,64,['Queen'],The Works (Deluxe Remastered Version),1984,02,27
Queens of the Stone Age,4pejUc4iciQfgdX6OKulQn,rock,71,3464011,No One Knows,6NvRxjfYkkT2SpirAlmsjH,4.65,69,['Queens of the Stone Age'],Songs For The Deaf,2002,,
Queens of the Stone Age,4pejUc4iciQfgdX6OKulQn,rock,71,3464011,Go With The Flow,45DElIx0dXqUH4A88yQFdE,3.12,66,['Queens of the Stone Age'],Songs For The Deaf,2002,,
Queens of the Stone Age,4pejUc4iciQfgdX6OKulQn,rock,71,3464011,Make It Wit Chu,6GyDY0yE47rfk8pcuKhioh,4.84,68,['Queens of the Stone Age'],Era Vulgaris,2007,01,01
Queens of the Stone Age,4pejUc4iciQfgdX6OKulQn,rock,71,3464011,Little Sister,0BqQWfhMrkpRAUCbdfdHUC,2.9,63,['Queens of the Stone Age'],Lullabies To Paralyze,2005,01,01
Queens of the Stone Age,4pejUc4iciQfgdX6OKulQn,rock,71,3464011,I Sat by the Ocean,1D3YGmST01Ba0WRiT7THPG,3.93,65,['Queens of the Stone Age'],...Like Clockwork,2013,06,03
Queens of the Stone Age,4pejUc4iciQfgdX6OKulQn,rock,71,3464011,"You Think I Ain't Worth A Dollar, But I Feel Like A Millionaire",68DKrU7sTyDpDA5T3dsOlk,3.21,58,['Queens of the Stone Age'],Songs For The Deaf,2002,,
Queens of the Stone Age,4pejUc4iciQfgdX6OKulQn,rock,71,3464011,3's & 7's,63wsuMhok6GgcBRd2strGk,3.57,57,['Queens of the Stone Age'],Era Vulgaris,2007,01,01
Queens of the Stone Age,4pejUc4iciQfgdX6OKulQn,rock,71,3464011,Song For The Dead,66UbHESsyfaXdoxlqVBa1T,5.87,56,['Queens of the Stone Age'],Songs For The Deaf,2002,,
Queens of the Stone Age,4pejUc4iciQfgdX6OKulQn,rock,71,3464011,First It Giveth,5yprGKAwV1GSJSiATa50Ni,3.31,56,['Queens of the Stone Age'],Songs For The Deaf,2002,,
Queens of the Stone Age,4pejUc4iciQfgdX6OKulQn,rock,71,3464011,The Way You Used To Do,52LL3IFB8N3PaJmoZ8Xii1,4.57,61,['Queens of the Stone Age'],Villains,2017,08,25
Quevedo,52iwsT98xCoGgiGntTiR7K,urbano latino,83,4274219,Columbia,6XbtvPmIpyCbjuT0e8cQtp,3.1,87,['Quevedo'],Columbia,2023,07,07
Quevedo,52iwsT98xCoGgiGntTiR7K,urbano latino,83,4274219,PUNTO G,4WiQA1AGWHFvaxBU6bHghs,2.52,79,['Quevedo'],DONDE QUIERO ESTAR,2023,01,20
Quevedo,52iwsT98xCoGgiGntTiR7K,urbano latino,83,4274219,VISTA AL MAR,5q86iSKkBtOoNkdgEDY5WV,3.01,76,['Quevedo'],DONDE QUIERO ESTAR,2023,01,20
Quevedo,52iwsT98xCoGgiGntTiR7K,urbano latino,83,4274219,PERO TÚ,1dw7qShk971xMD6r6mA4VN,3.06,77,['KAROL G'],MAÑANA SERÁ BONITO,2023,02,24
Quevedo,52iwsT98xCoGgiGntTiR7K,urbano latino,83,4274219,WANDA,0Iozrbed8spxoBnmtBMshO,2.68,76,['Quevedo'],DONDE QUIERO ESTAR,2023,01,20
Quevedo,52iwsT98xCoGgiGntTiR7K,urbano latino,83,4274219,LA ÚLTIMA,2qHvD3r5qu4wuPpvq3CQKb,2.84,75,['Quevedo'],LA ÚLTIMA,2024,02,01
R.E.M.,4KWTAlx2RvbpseOGMEmROg,rock,73,4432093,Losing My Religion,31AOj9sFz2gM0O3hMARRBx,4.47,84,['R.E.M.'],Out Of Time (25th Anniversary Edition),1991,03,12
R.E.M.,4KWTAlx2RvbpseOGMEmROg,rock,73,4432093,Everybody Hurts,6PypGyiu0Y2lCDBN1XZEnP,5.34,75,['R.E.M.'],Automatic For The People,1992,10,05
R.E.M.,4KWTAlx2RvbpseOGMEmROg,rock,73,4432093,Shiny Happy People,1v2zyAJrChw5JnfafSkwkJ,3.76,75,['R.E.M.'],Out Of Time (25th Anniversary Edition),1991,03,12
R.E.M.,4KWTAlx2RvbpseOGMEmROg,rock,73,4432093,It's The End Of The World As We Know It (And I Feel Fine),2oSpQ7QtIKTNFfA08Cy0ku,4.12,68,['R.E.M.'],Document (R.E.M. No. 5),1987,09,01
R.E.M.,4KWTAlx2RvbpseOGMEmROg,rock,73,4432093,Man On The Moon,4jLv3tDBu8ww2R07DvL12s,5.24,67,['R.E.M.'],Automatic For The People,1992,10,05
R.E.M.,4KWTAlx2RvbpseOGMEmROg,rock,73,4432093,The One I Love - Remastered 2012,2fdfsGuqb6SBX5ocoBWHUd,3.3,65,['R.E.M.'],Document - 25th Anniversary Edition,1987,09,01
R.E.M.,4KWTAlx2RvbpseOGMEmROg,rock,73,4432093,Drive,3geRffSf6eAruhg23RkpKV,4.52,64,['R.E.M.'],Automatic For The People,1992,10,05
R.E.M.,4KWTAlx2RvbpseOGMEmROg,rock,73,4432093,Orange Crush - Remastered 2013,7sNhXWrg9eW3qRqeuePaIC,3.86,63,['R.E.M.'],Green (Remastered),1988,11,07
R.E.M.,4KWTAlx2RvbpseOGMEmROg,rock,73,4432093,Nightswimming,6G0NzOx2jEPFsSmhr9N8Ys,4.3,62,['R.E.M.'],Automatic For The People,1992,10,05
R.E.M.,4KWTAlx2RvbpseOGMEmROg,rock,73,4432093,Imitation Of Life,32kmXl5F8I3XDVKNfwwM4J,3.94,53,['R.E.M.'],Reveal,2001,01,01
R3HAB,6cEuCEZu7PAE9ZSzLLc2oQ,pop dance,76,2506083,All Around The World (La La La),1D2Aldrksl9yWWCIPOeDzy,2.46,66,"['R3HAB', 'A Touch Of Class']",All Around The World (La La La),2019,07,26
R3HAB,6cEuCEZu7PAE9ZSzLLc2oQ,pop dance,76,2506083,Rock My Body,6pb5DtlAeG95dNQLHiArRU,2.29,78,"['R3HAB', 'INNA', 'Sash!']",Rock My Body (with INNA & Sash!),2023,04,28
R3HAB,6cEuCEZu7PAE9ZSzLLc2oQ,pop dance,76,2506083,Waterfall,09EhgVA4blwhSic4hF2TFZ,2.33,69,['Michael Schulte'],Remember Me,2023,09,29
R3HAB,6cEuCEZu7PAE9ZSzLLc2oQ,pop dance,76,2506083,SLEEP TONIGHT (THIS IS THE LIFE) - with R3HAB and Sam Feldt,3pt8FTbqdnMyh3r9noAYsQ,2.27,71,"['Switch Disco', 'Ella Henderson', 'Robert Miles']",REACT,2023,01,13
R3HAB,6cEuCEZu7PAE9ZSzLLc2oQ,pop dance,76,2506083,Unstoppable - R3HAB Remix,0F3v8p8ZnEGtZDxNcJ5Klq,2.71,70,"['Sia', 'R3HAB']",Unstoppable (R3HAB Remix),2022,07,08
R3HAB,6cEuCEZu7PAE9ZSzLLc2oQ,pop dance,76,2506083,Loca Loca,3JbxNrWdx6Di9I5E62vZzK,2.21,52,"['R3HAB', 'Pelican']",Loca Loca,2023,11,24
R3HAB,6cEuCEZu7PAE9ZSzLLc2oQ,pop dance,76,2506083,Call Me (with R3HAB & Timmy Trumpet),1dt220OBbkTsYz1NLVKIaw,2.97,66,"['Gabry Ponte', 'R3HAB', 'Timmy Trumpet']",Call Me (with R3HAB & Timmy Trumpet),2022,01,14
R3HAB,6cEuCEZu7PAE9ZSzLLc2oQ,pop dance,76,2506083,Electricity,1Rz3Xw2qOsRncTVajZR3cY,2.68,66,"['FAST BOY', 'R3HAB']",Electricity,2024,03,22
R3HAB,6cEuCEZu7PAE9ZSzLLc2oQ,pop dance,76,2506083,Lullaby,5mPl0yWNZXXMQnsLM8aiiq,2.67,50,['R3HAB'],The Wave,2018,08,24
R3HAB,6cEuCEZu7PAE9ZSzLLc2oQ,pop dance,76,2506083,Run Free (Countdown),4KB66xUZWvRDej628vf2J8,2.54,65,"['Tiësto', 'R3HAB']",Run Free (Countdown),2023,11,10
REO Speedwagon,55vs7NT1KxcFjbMC4y202E,rock,65,2503282,Keep on Loving You,4rcHWl68ai6KvpXlc8vbnE,3.34,76,['REO Speedwagon'],Hi Infidelity (30th Anniversary Edition),1980,,
REO Speedwagon,55vs7NT1KxcFjbMC4y202E,rock,65,2503282,Can't Fight This Feeling,5WwqdeavrQrbeAMDxGawse,4.91,74,['REO Speedwagon'],Wheels Are Turnin',1984,11,05
REO Speedwagon,55vs7NT1KxcFjbMC4y202E,rock,65,2503282,Take It On the Run,5gys5nzVQIYhgHIfiOJYva,3.99,68,['REO Speedwagon'],Hi Infidelity (30th Anniversary Edition),1980,,
REO Speedwagon,55vs7NT1KxcFjbMC4y202E,rock,65,2503282,Time for Me to Fly,0cO7JEo8deKuQMWpDyjenY,3.69,61,['REO Speedwagon'],"You Can Tune a Piano, But You Can't Tuna Fish",1978,03,16
REO Speedwagon,55vs7NT1KxcFjbMC4y202E,rock,65,2503282,In My Dreams,5ZeKZBB57EnctaXih6hJvE,4.5,60,['REO Speedwagon'],Life As We Know It,1987,04,07
REO Speedwagon,55vs7NT1KxcFjbMC4y202E,rock,65,2503282,Roll with the Changes,16x9viSmRS3PII71Pdeowc,5.6,57,['REO Speedwagon'],"You Can Tune a Piano, But You Can't Tuna Fish",1978,03,16
REO Speedwagon,55vs7NT1KxcFjbMC4y202E,rock,65,2503282,Don't Let Him Go,6UxGF7LGJ5qE0LJViSTsA2,3.75,50,['REO Speedwagon'],Hi Infidelity (30th Anniversary Edition),1980,,
REO Speedwagon,55vs7NT1KxcFjbMC4y202E,rock,65,2503282,Keep Pushin',6jCQsJUtU9XOtM2b8LkTBf,4.09,49,['REO Speedwagon'],R.E.O.,1976,05,21
REO Speedwagon,55vs7NT1KxcFjbMC4y202E,rock,65,2503282,Ridin' the Storm Out,0SkmxNE5ydxiEN0hzJbMac,4.2,48,['REO Speedwagon'],Ridin' the Storm Out,1973,11,09
REO Speedwagon,55vs7NT1KxcFjbMC4y202E,rock,65,2503282,In Your Letter,0udUxLibGsKop4rlmBaVsi,3.27,48,['REO Speedwagon'],Hi Infidelity (30th Anniversary Edition),1980,,
ROSALÍA,7ltDVBr6mKbRvohxheJ9h1,pop,79,8085205,DESPECHÁ,53tfEupEzQRtVFOeZvk7xq,2.61,79,['ROSALÍA'],MOTOMAMI +,2022,09,09
ROSALÍA,7ltDVBr6mKbRvohxheJ9h1,pop,79,8085205,LA NOCHE DE ANOCHE,2XIc1pqjXV3Cr2BQUGNBck,3.39,78,['Bad Bunny'],EL ÚLTIMO TOUR DEL MUNDO,2020,11,27
ROSALÍA,7ltDVBr6mKbRvohxheJ9h1,pop,79,8085205,LA FAMA,6Y46tOTRhkBamosyuWa6YX,3.14,75,['ROSALÍA'],MOTOMAMI,2022,03,18
ROSALÍA,7ltDVBr6mKbRvohxheJ9h1,pop,79,8085205,Con Altura,2qG5sZ7Si6sdK74qLxedYM,2.69,73,"['ROSALÍA', 'J Balvin']",Con Altura,2019,03,28
ROSALÍA,7ltDVBr6mKbRvohxheJ9h1,pop,79,8085205,"Yo x Ti, Tu x Mi",7BlBVFwvbWvcwNcUarQmjk,3.35,72,"['ROSALÍA', 'Ozuna']","Yo x Ti, Tu x Mi",2019,08,15
ROSALÍA,7ltDVBr6mKbRvohxheJ9h1,pop,79,8085205,El Pañuelo,7jfmlr5W2AQWUGLVhT8ofl,3.91,68,['Romeo Santos'],"Fórmula, Vol. 3",2022,09,01
ROSALÍA,7ltDVBr6mKbRvohxheJ9h1,pop,79,8085205,BIZCOCHITO,4kXxEhuatrvwrTQycA7s9B,1.82,68,['ROSALÍA'],MOTOMAMI,2022,03,18
ROSALÍA,7ltDVBr6mKbRvohxheJ9h1,pop,79,8085205,TUYA,1HII0EIufOG0nGpWCQixbO,2.58,68,['ROSALÍA'],TUYA,2023,06,08
Radiohead,4Z8W4fKeB5YxbusRsdQVPb,rock,81,9652264,Creep,70LcF31zb1H0PyJoS1Sx1r,3.98,87,['Radiohead'],Pablo Honey,1993,02,22
Radiohead,4Z8W4fKeB5YxbusRsdQVPb,rock,81,9652264,No Surprises,10nyNJ6zNy2YVYLrcwLccB,3.82,83,['Radiohead'],OK Computer,1997,05,28
Radiohead,4Z8W4fKeB5YxbusRsdQVPb,rock,81,9652264,Karma Police,63OQupATfueTdZMWTxW03A,4.4,79,['Radiohead'],OK Computer,1997,05,28
Radiohead,4Z8W4fKeB5YxbusRsdQVPb,rock,81,9652264,High and Dry,2a1iMaoWQ5MnvLFBDv4qkf,4.29,77,['Radiohead'],The Bends,1995,03,13
Radiohead,4Z8W4fKeB5YxbusRsdQVPb,rock,81,9652264,Jigsaw Falling Into Place,0YJ9FWWHn9EfnN0lHwbzvV,4.15,76,['Radiohead'],In Rainbows,2007,12,28
Radiohead,4Z8W4fKeB5YxbusRsdQVPb,rock,81,9652264,Just,1dyTcli07c77mtQK3ahUZR,3.91,74,['Radiohead'],The Bends,1995,03,13
Radiohead,4Z8W4fKeB5YxbusRsdQVPb,rock,81,9652264,Fake Plastic Trees,73CKjW3vsUXRpy3NnX4H7F,4.85,74,['Radiohead'],The Bends,1995,03,13
Radiohead,4Z8W4fKeB5YxbusRsdQVPb,rock,81,9652264,Weird Fishes/ Arpeggi,4wajJ1o7jWIg62YqpkHC7S,5.3,73,['Radiohead'],In Rainbows,2007,12,28
Radiohead,4Z8W4fKeB5YxbusRsdQVPb,rock,81,9652264,Exit Music (For A Film),0z1o5L7HJx562xZSATcIpY,4.45,73,['Radiohead'],OK Computer,1997,05,28
Radiohead,4Z8W4fKeB5YxbusRsdQVPb,rock,81,9652264,All I Need,5Qv2Nby1xTr9pQyjkrc94J,3.81,73,['Radiohead'],In Rainbows,2007,12,28
Rae Sremmurd,7iZtZyCzp3LItcw1wtPI3D,rap,71,7348107,This Could Be Us,4jTiyLlOJVJj3mCr7yfPQD,3.44,78,['Rae Sremmurd'],SremmLife,2015,01,06
Rae Sremmurd,7iZtZyCzp3LItcw1wtPI3D,rap,71,7348107,Black Beatles,6fujklziTHa8uoM5OQSfIo,4.86,75,['Rae Sremmurd'],SremmLife 2 (Deluxe),2016,08,12
Rae Sremmurd,7iZtZyCzp3LItcw1wtPI3D,rap,71,7348107,Swang,6mapJIPnQ23RTAevUoE0DL,3.47,74,['Rae Sremmurd'],SremmLife 2 (Deluxe),2016,08,12
Rae Sremmurd,7iZtZyCzp3LItcw1wtPI3D,rap,71,7348107,Come Get Her,1Ser4X0TKttOvo8bgdytTP,3.55,74,['Rae Sremmurd'],SremmLife,2015,01,06
Rae Sremmurd,7iZtZyCzp3LItcw1wtPI3D,rap,71,7348107,No Type,4scpF6J5uMBvoh6sFB7EL1,3.33,71,['Rae Sremmurd'],SremmLife,2015,01,06
Rae Sremmurd,7iZtZyCzp3LItcw1wtPI3D,rap,71,7348107,Not So Bad (Leans Gone Cold),4qZLvqy5Wg4sgQ9gKusb1B,3.32,64,['Rae Sremmurd'],Sremm 4 Life,2023,04,07
Rae Sremmurd,7iZtZyCzp3LItcw1wtPI3D,rap,71,7348107,Throw Sum Mo,5uqphUYsR45kPYplrYSAQh,4.34,64,['Rae Sremmurd'],SremmLife,2015,01,06
Rae Sremmurd,7iZtZyCzp3LItcw1wtPI3D,rap,71,7348107,Powerglide (feat. Juicy J) - From SR3MM,1BuZAIO8WZpavWVbbq3Lci,5.54,63,"['Rae Sremmurd', 'Swae Lee', 'Slim Jxmmi']",SR3MM,2018,05,04
Rae Sremmurd,7iZtZyCzp3LItcw1wtPI3D,rap,71,7348107,Guatemala - From Swaecation,0TCnOEVeLQMXOUrpPlM7uY,4.27,62,"['Rae Sremmurd', 'Swae Lee', 'Slim Jxmmi']",SR3MM,2018,05,04
Rae Sremmurd,7iZtZyCzp3LItcw1wtPI3D,rap,71,7348107,Look Alive,2IGr3q6ljcpLvHDFLtI0yW,3.8,57,['Rae Sremmurd'],SremmLife 2 (Deluxe),2016,08,12
Rage Against The Machine,2d0hyoQ5ynDBnkvAbJKORj,rock,71,5871355,Killing In The Name,59WN2psjkt1tyaxjspN8fp,5.23,81,['Rage Against The Machine'],Rage Against The Machine - XX (20th Anniversary Special Edition),1992,,
Rage Against The Machine,2d0hyoQ5ynDBnkvAbJKORj,rock,71,5871355,Bulls On Parade,0tZ3mElWcr74OOhKEiNz1x,3.82,75,['Rage Against The Machine'],Evil Empire,1996,04,16
Rage Against The Machine,2d0hyoQ5ynDBnkvAbJKORj,rock,71,5871355,Guerrilla Radio,1wsRitfRRtWyEapl0q22o8,3.44,71,['Rage Against The Machine'],The Battle Of Los Angeles,1999,11,02
Rage Against The Machine,2d0hyoQ5ynDBnkvAbJKORj,rock,71,5871355,Bombtrack,2rBHnIxbhkMGLpqmsNX91M,4.06,66,['Rage Against The Machine'],Rage Against The Machine - XX (20th Anniversary Special Edition),1992,,
Rage Against The Machine,2d0hyoQ5ynDBnkvAbJKORj,rock,71,5871355,Sleep Now In the Fire,1MQTmpYOZ6fcMQc56Hdo7T,3.43,67,['Rage Against The Machine'],The Battle Of Los Angeles,1999,11,02
Rage Against The Machine,2d0hyoQ5ynDBnkvAbJKORj,rock,71,5871355,Renegades Of Funk,5YBVDvTSSSiqv7KZDeUlXA,4.57,65,['Rage Against The Machine'],Renegades,2000,12,05
Rage Against The Machine,2d0hyoQ5ynDBnkvAbJKORj,rock,71,5871355,People of the Sun,3QjQp2bfAvLTCSi8Zhzqis,2.5,65,['Rage Against The Machine'],Evil Empire,1996,04,16
Rage Against The Machine,2d0hyoQ5ynDBnkvAbJKORj,rock,71,5871355,Know Your Enemy,1XTGyfJeMiZXrZ1W3NolcB,4.91,63,['Rage Against The Machine'],Rage Against The Machine - XX (20th Anniversary Special Edition),1992,,
Rage Against The Machine,2d0hyoQ5ynDBnkvAbJKORj,rock,71,5871355,Testify,7lmeHLHBe4nmXzuXc0HDjk,3.5,64,['Rage Against The Machine'],The Battle Of Los Angeles,1999,11,02
Rage Against The Machine,2d0hyoQ5ynDBnkvAbJKORj,rock,71,5871355,Wake Up,2QiqwOVUctPRVggO9G1Zs5,6.06,63,['Rage Against The Machine'],Rage Against The Machine - XX (20th Anniversary Special Edition),1992,,
Rainbow Kitten Surprise,4hz8tIajF2INpgM0qzPJz2,pov: indie,71,1105756,It's Called: Freefall,474uVhyGgK5MtY9gMcDgGl,2.54,81,['Rainbow Kitten Surprise'],"How to: Friend, Love, Freefall",2018,04,06
Rainbow Kitten Surprise,4hz8tIajF2INpgM0qzPJz2,pov: indie,71,1105756,Devil Like Me,5VJe8OKFcPBBjNEAPUeDuJ,3.14,71,['Rainbow Kitten Surprise'],Seven + Mary,2013,11,13
Rainbow Kitten Surprise,4hz8tIajF2INpgM0qzPJz2,pov: indie,71,1105756,Cocaine Jesus,3yy1OnN0D8Zlq6rfHfJ5UK,3.83,70,['Rainbow Kitten Surprise'],RKS,2015,04,25
Rainbow Kitten Surprise,4hz8tIajF2INpgM0qzPJz2,pov: indie,71,1105756,Superstar,7Ew5us0FuyUZZ4p6jRP2r3,3.22,66,['Rainbow Kitten Surprise'],Superstar,2024,03,08
Rainbow Kitten Surprise,4hz8tIajF2INpgM0qzPJz2,pov: indie,71,1105756,Painkillers,6fc51JZVE0Yijdi6RuoLFv,3.57,66,['Rainbow Kitten Surprise'],"How to: Friend, Love, Freefall",2018,04,06
Rainbow Kitten Surprise,4hz8tIajF2INpgM0qzPJz2,pov: indie,71,1105756,Overtime (feat. Kacey Musgraves),5P8EHRl1ANXNPEqiy0JoH1,2.89,65,['Rainbow Kitten Surprise'],Overtime (feat. Kacey Musgraves),2024,04,05
Rainbow Kitten Surprise,4hz8tIajF2INpgM0qzPJz2,pov: indie,71,1105756,First Class,0uQxV7ysuBPhbfUkW1WOCp,5.72,65,['Rainbow Kitten Surprise'],Seven + Mary,2013,11,13
Rainbow Kitten Surprise,4hz8tIajF2INpgM0qzPJz2,pov: indie,71,1105756,All That And More (Sailboat),1Bc2DgDK6W5iyWEFkI92fe,2.85,63,['Rainbow Kitten Surprise'],Seven + Mary,2013,11,13
Rainbow Kitten Surprise,4hz8tIajF2INpgM0qzPJz2,pov: indie,71,1105756,All's Well That Ends,0wThz4KsTK2C1B4QcCgXOw,3.44,63,['Rainbow Kitten Surprise'],RKS,2015,04,25
Rainbow Kitten Surprise,4hz8tIajF2INpgM0qzPJz2,pov: indie,71,1105756,LOL,6qUxH4aSp8czxw2HrEA5EZ,3.6,58,['Rainbow Kitten Surprise'],LOL,2024,03,07
Randy Travis,1pTuR132U5b4Rizal2Pr7m,contemporary country,64,1713967,"Forever and Ever, Amen",1ipcb9qXpSHWhSUvdxJhsx,3.54,74,['Randy Travis'],Always & Forever,1987,05,04
Randy Travis,1pTuR132U5b4Rizal2Pr7m,contemporary country,64,1713967,Three Wooden Crosses,0riGx0wA6jMQsFmgdOUgcH,3.35,64,['Randy Travis'],Rise and Shine,2002,10,15
Randy Travis,1pTuR132U5b4Rizal2Pr7m,contemporary country,64,1713967,Deeper Than the Holler,3xx0jE52PbtvwXgNaBUdch,3.65,66,['Randy Travis'],Old 8 x 10,1988,07,12
Randy Travis,1pTuR132U5b4Rizal2Pr7m,contemporary country,64,1713967,Diggin' Up Bones,6JdbV5DDltMVCyV0twmKwj,2.98,62,['Randy Travis'],Storms of Life,1986,06,02
Randy Travis,1pTuR132U5b4Rizal2Pr7m,contemporary country,64,1713967,I Told You So,6QUEB3DDAD7oJhbIZF2v4Y,3.66,59,['Randy Travis'],Always & Forever,1987,05,04
Randy Travis,1pTuR132U5b4Rizal2Pr7m,contemporary country,64,1713967,If I Didn't Have You,52erNkfUKv34u02CjcHOPj,3.11,60,['Randy Travis'],On the Other Hand - All the Number Ones,2015,04,21
Randy Travis,1pTuR132U5b4Rizal2Pr7m,contemporary country,64,1713967,On the Other Hand,5MkOctZG8LI9uHzpY7ncWj,3.11,58,['Randy Travis'],Storms of Life,1986,06,02
Randy Travis,1pTuR132U5b4Rizal2Pr7m,contemporary country,64,1713967,Better Class of Losers,3EiXWMUIE0bNNo36suPrRQ,2.67,55,['Randy Travis'],High Lonesome,1991,08,27
Randy Travis,1pTuR132U5b4Rizal2Pr7m,contemporary country,64,1713967,1982,31lfvDUMzQ3siXemj9G5xV,2.99,53,['Randy Travis'],Storms of Life,1986,06,02
Randy Travis,1pTuR132U5b4Rizal2Pr7m,contemporary country,64,1713967,He Walked on Water,2HXI4dO1IkdxzME613wgR0,3.42,47,['Randy Travis'],No Holdin' Back,1989,09,26
Rascal Flatts,0a1gHP0HAqALbEyxaD5Ngn,contemporary country,69,3527742,Life is a Highway,2Fs18NaCDuluPG1DHGw1XG,4.61,73,['Rascal Flatts'],Me And My Gang,2006,01,01
Rascal Flatts,0a1gHP0HAqALbEyxaD5Ngn,contemporary country,69,3527742,Bless The Broken Road,4YjjNHtEsTX6Af4mCTupT5,3.78,73,['Rascal Flatts'],Feels Like Today,2004,01,01
Rascal Flatts,0a1gHP0HAqALbEyxaD5Ngn,contemporary country,69,3527742,What Hurts The Most,4bVuIlGQBMWS7vIhcx8Ae4,3.57,69,['Rascal Flatts'],Me And My Gang,2006,01,01
Rascal Flatts,0a1gHP0HAqALbEyxaD5Ngn,contemporary country,69,3527742,I Like The Sound Of That,5S5rw0WLVCAux5B5bWCehK,3.49,65,['Rascal Flatts'],Rewind,2014,01,01
Rascal Flatts,0a1gHP0HAqALbEyxaD5Ngn,contemporary country,69,3527742,My Wish,6Gfmj0HbpvxTdW0sdlzTDU,4.14,65,['Rascal Flatts'],Me And My Gang,2006,01,01
Rascal Flatts,0a1gHP0HAqALbEyxaD5Ngn,contemporary country,69,3527742,Fast Cars And Freedom,0CKba2KBPP9TFbh5Nf8i4P,4.37,61,['Rascal Flatts'],Feels Like Today,2004,01,01
Rascal Flatts,0a1gHP0HAqALbEyxaD5Ngn,contemporary country,69,3527742,I Won't Let Go,1T1C9VVQ1lb60WxWZx7KoG,3.8,56,['Rascal Flatts'],Nothing Like This,2010,01,01
Rascal Flatts,0a1gHP0HAqALbEyxaD5Ngn,contemporary country,69,3527742,Summer Nights,2F08d4KocfOdWhn7aK3gDI,4.03,58,['Rascal Flatts'],Unstoppable,2009,01,01
Rascal Flatts,0a1gHP0HAqALbEyxaD5Ngn,contemporary country,69,3527742,Bless the Broken Road - Acoustic,25FjcKQ4IWvVnhqu4XUcpm,3.9,57,['Various Artists'],Hannah Montana The Movie,2009,01,01
Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,urbano latino,88,21220427,DILUVIO,2kz1YOhJiNubjigR1gB1VX,3.28,86,['Rauw Alejandro'],PLAYA SATURNO,2023,07,07
Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,urbano latino,88,21220427,Todo De Ti,3rdAz1fbUfZxYgaCviYhRo,3.33,79,['Rauw Alejandro'],VICE VERSA,2021,12,10
Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,urbano latino,88,21220427,Tiroteo - Remix,4OwhwvKESFtuu06dTgct7i,5.36,79,"['Marc Seguí', 'Rauw Alejandro', 'Pol Granch']",Tiroteo (Remix),2021,04,01
Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,urbano latino,88,21220427,Cúrame,1FlL8ycld6uVDDyhV7P5FA,2.75,79,['Rauw Alejandro'],VICE VERSA,2021,12,10
